ID	NAME	SECONDARY ID	FORMULA	MASS	SMILES	PDB ACCESSION
CHEBI:69108	withalongolide C		C28H38O7	486.59710	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69109	withalongolide D		C29H42O8	518.63900	CO[C@H]1CC(=O)[C@]2(CO)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3C[C@H]3O[C@@]23[C@H]1O)[C@H](C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69110	withalongolide E		C29H42O8	518.63900	CO[C@H]1CC(=O)[C@]2(C)[C@H]3[C@@H](O)C[C@]4(C)[C@H](CC[C@H]4[C@@H]3C[C@H]3O[C@@]23[C@H]1O)[C@H](C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69112	withalongolide H		C40H58O15	778.87950	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)C(=O)O1		
CHEBI:69113	withalongolide I		C34H50O11	634.75420	C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC(=O)[C@]4(CO)[C@H]3CC[C@]12C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69114	withalongolide J		C34H52O11	636.77010	C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)C[C@H](O)[C@]4(CO)[C@H]3CC[C@]12C)[C@H]1CC(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C)C(=O)O1		
CHEBI:69115	withalongolide K		C33H46O10	602.71230	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H](O)c4cccc(O)c4[C@H]3CC[C@]12C)[C@H]1CC(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C)C(=O)O1		
CHEBI:69116	withalongolide L		C33H48O11	620.72760	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H](O)C4=C([C@H]3CC[C@]12C)C(=O)C[C@H](O)C4)[C@H]1CC(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C)C(=O)O1		
CHEBI:69117	withalongolide M		C33H48O10	604.72820	C[C@@H]([C@H]1CC[C@H]2[C@@H]3CCC4=C([C@H]3CC[C@]12C)C(=O)C[C@H](O)C4)[C@H]1CC(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C)C(=O)O1		
CHEBI:69118	withalongolide N		C33H48O10	604.72820	C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC(=O)C4=C(CC[C@@H](O)C4)[C@H]3CC[C@]12C)[C@H]1CC(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(C)C(=O)O1		
CHEBI:69119	sitoindoside IX		C34H48O11	632.73830	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)O1		
CHEBI:69120	withaferin A	CHEBI:10040	C28H38O6	470.59770	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69121	2,3-dihydro-3beta-methoxy withaferin A		C29H42O7	502.63960	CO[C@H]1CC(=O)[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3C[C@H]3O[C@@]23[C@H]1O)[C@H](C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69122	viscosalactone B		C28H40O7	488.61300	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)[C@@H](O)CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69123	2,3-dihydro-3beta-O-sulfate withaferin A		C28H40O10S	568.67600	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)[C@H](CC(=O)[C@]4(C)[C@H]3CC[C@]12C)OS(O)(=O)=O)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69124	2,3-dihydrowithaferin A		C28H40O6	472.61360	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)CCC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69125	3alpha,6alpha-epoxy-4beta,5beta,27-trihydroxy-1-oxowitha-24-enolide		C28H40O7	488.61300	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@@H]4O[C@@H]5CC(=O)[C@](C)([C@H]3CC[C@]12C)[C@@]4(O)[C@H]5O)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69126	withalongolide G		C28H40O11S	584.67600	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)[C@H](CC(=O)[C@]4(CO)[C@H]3CC[C@]12C)OS(O)(=O)=O)[C@H]1CC(C)=C(CO)C(=O)O1		
CHEBI:69995	combretanone A		C30H50O5	490.71500	C[C@H](C[C@@H](O)[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)C4(C)C		
CHEBI:69996	combretanone B		C30H50O6	506.71440	C[C@H](C[C@@H](O)[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)[C@@]4(C)CO		
CHEBI:69997	combretanone C		C30H48O3	456.70030	C[C@H](C\C=C\C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)C4(C)C		
CHEBI:69998	combretanone D		C30H48O3	456.70030	C[C@H](C[C@@H](O)C=C(C)C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)C4(C)C		
CHEBI:69999	combretanone E		C31H50O3	470.72690	C[C@H](CCC(C)(O)C(C)=C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)C4(C)C		
CHEBI:70000	combretanone F		C31H50O3	470.72690	C[C@H](CC(O)C(C)C(C)=C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)C4(C)C		
CHEBI:70001	combretanone G		C31H50O3	470.72690	COC(C)(C)\C=C\C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CCC(=O)C4(C)C		
CHEBI:70119	cornusalterin K		C30H50O2	442.71680	CC(C)CCC[C@H](C)[C@@H]1CC[C@]2(C)[C@@H]3CC=C4C(C)(C)C(=O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@@]12C		
CHEBI:70335	(22E,24R)-3beta,5alpha,9alpha-trihydroxyergosta-7,22-dien-6-one		C28H44O4	444.64660	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC(=O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@@]3(O)CC[C@]12C		
CHEBI:70336	(22E,24R)-3beta,5alpha-dihydroxyergosta-7,22-dien-6-one		C28H44O3	428.64720	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC(=O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C		
CHEBI:70708	dienogest		C20H25NO2	311.41800	[H][C@@]12CCC3=CC(=O)CCC3=C1CC[C@@]1(C)[C@@]2([H])CC[C@@]1(O)CC#N		
CHEBI:70992	strospeside		C30H46O9	550.68080	[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])([C@@H](O)C[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@@H]1O[C@H](C)[C@H](O)[C@H](OC)[C@H]1O		
CHEBI:70996	gitaloxin		C42H64O15	808.94860	[H]C(=O)O[C@H]1C[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]2(C)[C@@]1([H])C1=CC(=O)OC1)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1		
CHEBI:71000	evomonoside		C29H44O8	520.65490	[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O		
CHEBI:71006	12-O-acetyldigoxin		C43H66O15	822.97510	[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](OC(C)=O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1		
CHEBI:71020	16-O-acetylgitoxin		C43H66O15	822.97510	[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])([C@H](C[C@]34O)OC(C)=O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1		
CHEBI:71022	acovenoside A		C30H46O9	550.68080	[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)[C@H](O)C[C@@H](C2)O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](OC)[C@H]1O		
CHEBI:71418	triamcinolone acetonide	CHEBI:9668	C24H31FO6	434.49770	[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C		
CHEBI:71556	(25S)-Delta(7)-dafachronic acid		C27H42O3	414.62060	[H][C@@]12CC=C3[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)CCC[C@H](C)C(O)=O)[C@@]1(C)CCC(=O)C2		
CHEBI:71560	(25S)-Delta(4)-dafachronic acid		C27H42O3	414.62060	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC[C@H](C)C(O)=O		
CHEBI:71607	(5alpha,25S)-3-oxocholestan-26-oic acid		C27H44O3	416.63650	[H][C@@]12CC[C@@]3([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC[C@H](C)C(O)=O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CCC(=O)C2		
CHEBI:71613	(25R)-Delta(4)-dafachronic acid		C27H42O3	414.62060	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC[C@@H](C)C(O)=O		
CHEBI:71616	(25S)-cholestenoic acid		C27H44O3	416.63650	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC[C@H](C)C(O)=O		
CHEBI:71620	cardenolide		C23H34O2	342.51490	[H][C@@]12CCC3CCCC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@]([H])(CC[C@]21[H])C1=CC(=O)OC1		
CHEBI:71625	sarmentologenin		C23H34O7	422.51190	[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4(O)C[C@@H](O)CC[C@]4(CO)[C@@]3([H])[C@H](O)C[C@]12C)C1=CC(=O)OC1		
CHEBI:72330	(22S)-22-hydroxycampest-4-en-3-one		C28H46O2	414.66360	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)[C@@H](O)C[C@@H](C)C(C)C		
CHEBI:72724	3beta,6beta-dihydroxy-5beta-cholan-24-oic acid		C24H40O4	392.57200	[H][C@@]1(CC[C@@]2([H])[C@]3([H])C[C@@H](O)[C@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O		
CHEBI:72727	3alpha,7beta-dihydroxy-5beta-cholest-24-en-26-oic acid		C27H44O4	432.63590	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@@H](O)C2)[C@H](C)CC\C=C(/C)C(O)=O		
CHEBI:72733	sulfoglycochenodeoxycholic acid		C26H43NO8S	529.68700	[H][C@@]12C[C@@H](CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O)OS(O)(=O)=O		
CHEBI:73676	3-deoxychenodeoxycholic acid		C24H40O3	376.57260	[H][C@@]12CCCC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(O)=O		
CHEBI:73926	3alpha,12alpha-dihydroxy-5beta-chol-6-en-24-oic acid		C24H38O4	390.55610	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])C=C2)[C@H](C)CCC(O)=O		
CHEBI:74020	diosgenin 3-O-beta-D-glucoside		C33H52O8	576.76120	[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@H](CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O		
CHEBI:74023	dioscin	CHEBI:4627	C45H72O16	869.04360	[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@H](CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O		
CHEBI:74026	26-desglucoprotodioscin		C45H74O17	887.05890	[H][C@]12C[C@@]3([H])[C@]4([H])CC=C5C[C@H](CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@](O)(CC[C@@H](C)CO)O2)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O		
CHEBI:74633	tanghinigenin		C23H32O5	388.504	C1[C@H](O)C[C@@]2([C@@](C1)(C)[C@]3(CC[C@@]4(C)[C@@]([C@]35[C@H](C2)O5)(CC[C@@H]4C6=CC(=O)OC6)O)[H])[H]		
CHEBI:74899	fluticasone furoate		C27H29F3O6S	538.57600	[H][C@@]12C[C@@H](C)[C@](OC(=O)c3ccco3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C		
CHEBI:75049	cerberin		C32H48O9	576.71810	[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC)[C@@H]1OC(C)=O		
CHEBI:75931	26-desglucoavenacoside B		C51H82O23	1063.18300	C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)O[C@]11CC[C@@](C)(CO)O1		
CHEBI:75932	26-desglucoavenacoside A		C45H72O18	901.04240	C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)O[C@]11CC[C@@](C)(CO)O1		
CHEBI:77145	ginsenoside F2		C42H72O13	785.01330	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77146	ginsenoside C-K		C36H62O8	622.87270	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77147	(20S)-ginsenoside Rh2		C36H62O8	622.87270	CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77148	ginsenoside Re	CHEBI:5359	C48H82O18	947.15390	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]2C[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@H](CC[C@@]34C)[C@](C)(CCC=C(C)C)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]23)[C@H](O)[C@H](O)[C@H]1O		
CHEBI:77149	notoginsenoside R1	CHEBI:7643	C47H80O18	933.12730	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@H](C[C@@]21C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O		
CHEBI:77150	ginsenoside F1		C36H62O9	638.87210	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C		
CHEBI:77151	ginsenoside Rg2		C42H72O13	785.01330	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]2C[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@H](CC[C@@]34C)[C@@](C)(O)CCC=C(C)C)[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]23)[C@H](O)[C@H](O)[C@H]1O		
CHEBI:77152	ginsenoside Rb2		C53H90O22	1079.26850	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77153	ginsenoside Rb3		C53H90O22	1079.26850	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77154	ginsenoside Rc		C53H90O22	1079.26850	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77155	gypenoside XVII		C48H82O18	947.15390	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77156	gypenoside LXXV		C42H72O13	785.01330	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77157	ginsenoside C-Y		C41H70O12	754.98730	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77490	ginsenoside Mx		C41H70O12	754.98730	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:77491	ginsenoside Mc		C41H70O12	754.98730	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C		
CHEBI:78354	fluorometholone acetate	CHEBI:34765	C24H31FO5	418.49830	C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12		
CHEBI:78595	21-dehydrocortisol		C21H28O5	360.44400	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)C=O		
CHEBI:78596	21-dehydrocortisone		C21H26O5	358.42810	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)C=O		
CHEBI:78600	11-dehydrocorticosterone	CHEBI:711	C21H28O4	344.44460	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO		
CHEBI:78686	Delta(4)-dafachronic acid		C27H42O3	414.62060	C[C@H](CCCC(C)C(O)=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C		
CHEBI:79500	3alpha,21-dihydroxy-D-homo-5beta-pregn-17a(20)-en-11-one		C22H34O3	346.511	[H][C@]12CC[C@@]3([H])[C@]4([H])CCC\C(=C/CO)[C@@]4(C)CC(=O)[C@]3([H])[C@@]1(C)CC[C@@H](O)C2		
CHEBI:79677	3beta,13-dihydroxy-16-(hydroxymethylene)-13,17-seco-5alpha-androstan-17-oic acid, delta-lactone		C20H30O4	334.451	C/1(\C(=O)O[C@@]2([C@@]([C@]3([C@@]([C@@]4([C@](C[C@H](CC4)O)(CC3)[H])C)(CC2)[H])[H])([H])C1)C)=C\O		
CHEBI:79758	6alpha-fluoro-17-hydroxycorticosterone 21-acetate		C23H31FO6	422.48700	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C		
CHEBI:79771	9-fluoro-11beta,17,21-trihydroxy-2alpha-methylpregn-4-ene-3,20-dione 21-acetate		C24H33FO6	436.51360	C[C@@H]1C[C@@]2(C)C(CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(C)=O)[C@@]4(C)C[C@H](O)[C@]23F)=CC1=O		
CHEBI:79777	21-acetoxy-11beta,17-dihydroxy-6alpha-methylpregn-4-ene-3,20-dione		C24H34O6	418.52320	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12		
CHEBI:79778	2alpha-fluoro-17beta-hydroxyandrost-4-en-3-one		C19H27FO2	306.41490	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H](F)C[C@]34C)[C@@H]1CC[C@@H]2O		
CHEBI:80402	(22R,23R)-22,23-dihydroxycampest-4-en-3-one		C28H46O3	430.673	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C		
